Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,env_broad_scale,env_local_scale,env_medium,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Host,Instrument,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,isol_growth_condt,STRAIN,num_replicons,ref_biomaterial,host_subject_id,Source_material_ID,Cultivar,Ecotype,isolate
SRR9274801,WGS,260,160271642,PRJNA544527,SAMN11847767,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",76996704,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-09-05,public,"sra,fastq","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX6044736,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,am_0111_0076_g5,PAIRED,RANDOM,GENOMIC,Bifidobacterium longum,ILLUMINA,2019-07-31T00:00:00Z,am_0111_0076_g5,SRP200548,missing,BIOML-A101,missing,missing,,,,,
SRR9274802,WGS,257,159418073,PRJNA544527,SAMN11847575,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",72217236,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2016-01-11,public,"sra,fastq","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX6044735,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,bj_0095_0068_d6,PAIRED,RANDOM,GENOMIC,Bifidobacterium adolescentis,ILLUMINA,2019-07-31T00:00:00Z,bj_0095_0068_d6,SRP200548,missing,BIOML-A191,missing,missing,,,,,
SRR9274803,WGS,254,698785588,PRJNA544527,SAMN11847689,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",330778322,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-04-01,public,"fastq,sra","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX6044734,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,af_0058_0073_c5,PAIRED,RANDOM,GENOMIC,Bifidobacterium longum,ILLUMINA,2019-07-31T00:00:00Z,af_0058_0073_c5,SRP200548,missing,BIOML-A23,missing,missing,,,,,
SRR9274804,WGS,257,66375975,PRJNA544527,SAMN11848016,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",32648880,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-12-09,public,"fastq,sra","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX6044733,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,av_0103_0073_h7,PAIRED,RANDOM,GENOMIC,Bifidobacterium longum,ILLUMINA,2019-07-31T00:00:00Z,av_0103_0073_h7,SRP200548,missing,BIOML-A350,missing,missing,,,,,
SRR9274805,WGS,249,307713957,PRJNA544527,SAMN11847690,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",146420207,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-04-01,public,"fastq,sra","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX6044732,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,af_0058_0073_c6,PAIRED,RANDOM,GENOMIC,Bifidobacterium longum,ILLUMINA,2019-07-31T00:00:00Z,af_0058_0073_c6,SRP200548,missing,BIOML-A24,missing,missing,,,,,
SRR9274806,WGS,256,876847936,PRJNA544527,SAMN11848015,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",415514407,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-12-09,public,"sra,fastq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX6044731,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,av_0103_0073_e8,PAIRED,RANDOM,GENOMIC,Bifidobacterium longum,ILLUMINA,2019-07-31T00:00:00Z,av_0103_0073_e8,SRP200548,missing,BIOML-A349,missing,missing,,,,,
SRR9274807,WGS,272,361174414,PRJNA544527,SAMN11848030,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",144808757,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2016-02-19,public,"sra,fastq","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX6044730,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,cx_0004_0053_c1,PAIRED,RANDOM,GENOMIC,Bifidobacterium longum,ILLUMINA,2019-07-31T00:00:00Z,cx_0004_0053_c1,SRP200548,missing,BIOML-A364,missing,missing,,,,,
SRR9274808,WGS,261,547402648,PRJNA544527,SAMN11847520,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",251306202,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-03-31,public,"fastq,sra","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX6044729,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,ao_0067_0069_f5,PAIRED,RANDOM,GENOMIC,Bifidobacterium adolescentis,ILLUMINA,2019-07-31T00:00:00Z,ao_0067_0069_f5,SRP200548,missing,BIOML-A136,missing,missing,,,,,
SRR9274809,WGS,261,306868682,PRJNA544527,SAMN11847519,"MIGS/MIMS/MIMARKS.human-gut,MIGS.ba",143448607,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-03-31,public,"sra,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX6044728,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,ao_0067_0069_f3,PAIRED,RANDOM,GENOMIC,Bifidobacterium adolescentis,ILLUMINA,2019-07-31T00:00:00Z,ao_0067_0069_f3,SRP200548,missing,BIOML-A135,missing,missing,,,,,
SRR9274810,WGS,261,273413921,PRJNA544527,SAMN11847518,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",128002057,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-03-31,public,"sra,fastq","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX6044727,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,ao_0067_0069_f2,PAIRED,RANDOM,GENOMIC,Bifidobacterium adolescentis,ILLUMINA,2019-07-31T00:00:00Z,ao_0067_0069_f2,SRP200548,missing,BIOML-A134,missing,missing,,,,,
SRR9274811,WGS,261,352698983,PRJNA544527,SAMN11847517,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",165028825,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-03-31,public,"sra,fastq","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX6044726,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,ao_0067_0069_f1,PAIRED,RANDOM,GENOMIC,Bifidobacterium adolescentis,ILLUMINA,2019-07-31T00:00:00Z,ao_0067_0069_f1,SRP200548,missing,BIOML-A133,missing,missing,,,,,
SRR9274812,WGS,261,185807863,PRJNA544527,SAMN11847524,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",87616961,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-03-31,public,"sra,fastq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX6044725,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,ao_0067_0069_g5,PAIRED,RANDOM,GENOMIC,Bifidobacterium adolescentis,ILLUMINA,2019-07-31T00:00:00Z,ao_0067_0069_g5,SRP200548,missing,BIOML-A140,missing,missing,,,,,
SRR9274813,WGS,257,293522707,PRJNA544527,SAMN11847523,"MIGS/MIMS/MIMARKS.human-gut,MIGS.ba",137760891,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-03-31,public,"fastq,sra","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX6044724,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,ao_0067_0069_g3,PAIRED,RANDOM,GENOMIC,Bifidobacterium adolescentis,ILLUMINA,2019-07-31T00:00:00Z,ao_0067_0069_g3,SRP200548,missing,BIOML-A139,missing,missing,,,,,
SRR9274814,WGS,265,111474546,PRJNA544527,SAMN11847522,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",51471768,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-03-31,public,"sra,fastq","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX6044723,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,ao_0067_0069_g2,PAIRED,RANDOM,GENOMIC,Bifidobacterium adolescentis,ILLUMINA,2019-07-31T00:00:00Z,ao_0067_0069_g2,SRP200548,missing,BIOML-A138,missing,missing,,,,,
SRR9274815,WGS,264,131728714,PRJNA544527,SAMN11847521,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",61836939,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-03-31,public,"fastq,sra","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX6044722,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,ao_0067_0069_g1,PAIRED,RANDOM,GENOMIC,Bifidobacterium adolescentis,ILLUMINA,2019-07-31T00:00:00Z,ao_0067_0069_g1,SRP200548,missing,BIOML-A137,missing,missing,,,,,
SRR9274816,WGS,261,277185931,PRJNA544527,SAMN11847526,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",130304861,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-03-31,public,"fastq,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX6044721,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,ao_0067_0069_h1,PAIRED,RANDOM,GENOMIC,Bifidobacterium adolescentis,ILLUMINA,2019-07-31T00:00:00Z,ao_0067_0069_h1,SRP200548,missing,BIOML-A142,missing,missing,,,,,
SRR9274817,WGS,259,183895265,PRJNA544527,SAMN11847525,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",86155976,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-03-31,public,"sra,fastq","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX6044720,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,ao_0067_0069_g6,PAIRED,RANDOM,GENOMIC,Bifidobacterium adolescentis,ILLUMINA,2019-07-31T00:00:00Z,ao_0067_0069_g6,SRP200548,missing,BIOML-A141,missing,missing,,,,,
SRR9274818,WGS,284,133377827,PRJNA544527,SAMN11847825,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",57019486,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-12-09,public,"sra,fastq","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX6044719,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,av_0103_0046_h10,PAIRED,RANDOM,GENOMIC,Bifidobacterium longum,ILLUMINA,2019-07-31T00:00:00Z,av_0103_0046_h10,SRP200548,missing,BIOML-A159,missing,missing,,,,,
SRR9274819,WGS,280,630149662,PRJNA544527,SAMN11847924,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",269859700,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-11-23,public,"sra,fastq","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX6044718,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,bk_0021_0081_e8,PAIRED,RANDOM,GENOMIC,Bifidobacterium longum,ILLUMINA,2019-07-31T00:00:00Z,bk_0021_0081_e8,SRP200548,missing,BIOML-A258,missing,missing,,,,,
SRR9274820,WGS,280,718009338,PRJNA544527,SAMN11847923,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",306983409,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-11-23,public,"sra,fastq","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX6044717,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,bk_0021_0081_e7,PAIRED,RANDOM,GENOMIC,Bifidobacterium longum,ILLUMINA,2019-07-31T00:00:00Z,bk_0021_0081_e7,SRP200548,missing,BIOML-A257,missing,missing,,,,,
SRR9274821,WGS,284,562404205,PRJNA544527,SAMN11847826,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",232703708,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-12-09,public,"sra,fastq","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX6044716,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,av_0103_0046_h11,PAIRED,RANDOM,GENOMIC,Bifidobacterium longum,ILLUMINA,2019-07-31T00:00:00Z,av_0103_0046_h11,SRP200548,missing,BIOML-A160,missing,missing,,,,,
SRR9274822,WGS,282,887354646,PRJNA544527,SAMN11847921,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",377765350,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-11-23,public,"fastq,sra","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX6044715,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,bk_0021_0081_e11,PAIRED,RANDOM,GENOMIC,Bifidobacterium longum,ILLUMINA,2019-07-31T00:00:00Z,bk_0021_0081_e11,SRP200548,missing,BIOML-A255,missing,missing,,,,,
SRR9274823,WGS,280,945530417,PRJNA544527,SAMN11847920,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",404842715,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-11-23,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX6044714,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,bk_0021_0081_e10,PAIRED,RANDOM,GENOMIC,Bifidobacterium longum,ILLUMINA,2019-07-31T00:00:00Z,bk_0021_0081_e10,SRP200548,missing,BIOML-A254,missing,missing,,,,,
SRR9274824,WGS,282,1191457942,PRJNA544527,SAMN11847919,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",495358499,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-11-23,public,"fastq,sra","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX6044713,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,bk_0021_0081_d9,PAIRED,RANDOM,GENOMIC,Bifidobacterium longum,ILLUMINA,2019-07-31T00:00:00Z,bk_0021_0081_d9,SRP200548,missing,BIOML-A253,missing,missing,,,,,
SRR9274825,WGS,281,998255973,PRJNA544527,SAMN11847918,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",423919171,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-11-23,public,"sra,fastq","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX6044712,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,bk_0021_0081_d8,PAIRED,RANDOM,GENOMIC,Bifidobacterium longum,ILLUMINA,2019-07-31T00:00:00Z,bk_0021_0081_d8,SRP200548,missing,BIOML-A252,missing,missing,,,,,
SRR9274826,WGS,282,926501212,PRJNA544527,SAMN11847917,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",391367473,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-11-23,public,"fastq,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX6044711,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,bk_0021_0081_d7,PAIRED,RANDOM,GENOMIC,Bifidobacterium longum,ILLUMINA,2019-07-31T00:00:00Z,bk_0021_0081_d7,SRP200548,missing,BIOML-A251,missing,missing,,,,,
SRR9274827,WGS,286,59230306,PRJNA544527,SAMN11848023,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",25225830,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2016-02-19,public,"sra,fastq","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX6044710,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,cx_0004_0053_a5,PAIRED,RANDOM,GENOMIC,Bifidobacterium longum,ILLUMINA,2019-07-31T00:00:00Z,cx_0004_0053_a5,SRP200548,missing,BIOML-A357,missing,missing,,,,,
SRR9274828,WGS,286,66430987,PRJNA544527,SAMN11848024,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",28230318,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2016-02-19,public,"sra,fastq","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX6044709,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,cx_0004_0053_a6,PAIRED,RANDOM,GENOMIC,Bifidobacterium longum,ILLUMINA,2019-07-31T00:00:00Z,cx_0004_0053_a6,SRP200548,missing,BIOML-A358,missing,missing,,,,,
SRR9274829,WGS,261,845400878,PRJNA544527,SAMN11847799,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",339548970,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-03-31,public,"sra,fastq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX6044708,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,ao_0067_0047_f5,PAIRED,RANDOM,GENOMIC,Bifidobacterium longum,ILLUMINA,2019-07-31T00:00:00Z,ao_0067_0047_f5,SRP200548,missing,BIOML-A133,missing,missing,,,,,
SRR9274830,WGS,286,55258697,PRJNA544527,SAMN11848022,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",23628922,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2016-02-19,public,"sra,fastq","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX6044707,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,cx_0004_0053_a2,PAIRED,RANDOM,GENOMIC,Bifidobacterium longum,ILLUMINA,2019-07-31T00:00:00Z,cx_0004_0053_a2,SRP200548,missing,BIOML-A356,missing,missing,,,,,
SRR9274831,WGS,275,985693302,PRJNA544527,SAMN11848019,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",406746073,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2016-02-19,public,"fastq,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX6044706,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,cx_0004_0044_h3,PAIRED,RANDOM,GENOMIC,Bifidobacterium longum,ILLUMINA,2019-07-31T00:00:00Z,cx_0004_0044_h3,SRP200548,missing,BIOML-A353,missing,missing,,,,,
SRR9274832,WGS,285,277028766,PRJNA544527,SAMN11848020,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",116608346,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2016-02-19,public,"sra,fastq","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX6044705,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,cx_0004_0044_h9,PAIRED,RANDOM,GENOMIC,Bifidobacterium longum,ILLUMINA,2019-07-31T00:00:00Z,cx_0004_0044_h9,SRP200548,missing,BIOML-A354,missing,missing,,,,,
SRR9274833,WGS,280,505579177,PRJNA544527,SAMN11847926,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",221583424,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-11-23,public,"sra,fastq","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX6044704,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,bk_0021_0081_f10,PAIRED,RANDOM,GENOMIC,Bifidobacterium longum,ILLUMINA,2019-07-31T00:00:00Z,bk_0021_0081_f10,SRP200548,missing,BIOML-A260,missing,missing,,,,,
SRR9274834,WGS,281,880809580,PRJNA544527,SAMN11847925,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",374972501,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-11-23,public,"sra,fastq","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX6044703,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,bk_0021_0081_e9,PAIRED,RANDOM,GENOMIC,Bifidobacterium longum,ILLUMINA,2019-07-31T00:00:00Z,bk_0021_0081_e9,SRP200548,missing,BIOML-A259,missing,missing,,,,,
SRR9274835,WGS,259,368394094,PRJNA544527,SAMN11847659,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",175088848,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-12-09,public,"sra,fastq","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX6044702,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,av_0103_0073_f7,PAIRED,RANDOM,GENOMIC,Bifidobacterium bifidum,ILLUMINA,2019-07-31T00:00:00Z,av_0103_0073_f7,SRP200548,missing,BIOML-A24,missing,missing,,,,,
SRR9274836,WGS,271,694665757,PRJNA544527,SAMN11847873,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",283020332,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2016-01-11,public,"fastq,sra","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX6044701,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,bj_0095_0052_e7,PAIRED,RANDOM,GENOMIC,Bifidobacterium longum,ILLUMINA,2019-07-31T00:00:00Z,bj_0095_0052_e7,SRP200548,missing,BIOML-A207,missing,missing,,,,,
SRR9274837,WGS,146,16819273,PRJNA544527,SAMN11847944,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",7374211,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2016-01-19,public,"sra,fastq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX6044700,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,bq_0049_0032_h4,PAIRED,RANDOM,GENOMIC,Bifidobacterium longum,ILLUMINA,2019-07-31T00:00:00Z,bq_0049_0032_h4,SRP200548,missing,BIOML-A278,missing,missing,,,,,
SRR9274838,WGS,276,724781096,PRJNA544527,SAMN11847251,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",307136356,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2016-05-12,public,"sra,fastq","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX6044699,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,am_0224_0080_d10,PAIRED,RANDOM,GENOMIC,Phocaeicola vulgatus,ILLUMINA,2019-07-31T00:00:00Z,am_0224_0080_d10,SRP200548,missing,BIOML-A83,missing,missing,,,,,
SRR9274839,WGS,274,716643863,PRJNA544527,SAMN11847252,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",313466731,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2016-05-12,public,"sra,fastq","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX6044698,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,am_0224_0080_d11-BIS,PAIRED,RANDOM,GENOMIC,Phocaeicola vulgatus,ILLUMINA,2019-07-31T00:00:00Z,am_0224_0080_d11-BIS,SRP200548,missing,BIOML-A84,missing,missing,,,,,
